kode_paket,nama_paket,LPSE,Nama_Peserta,Alasan,Skor_Teknis,Harga_Terkoreksi,Skor_Akhir
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,CV. MATRIX CONSULTANT,Tidak Menghadiri Pembuktian Kualifikasi,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ARISTA GEMILANG KONSULINDO,Tidak Menghadiri Pembuktian Kualifikasi,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,CV.Trikarya Utama,Gugur Administrasi,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,JASA PRIBHUNI,Jangka waktu berlakunya surat penawaran kurang dari yang disyaratkan sebagaimana tercantum dalam LDP,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PURNAJASA BIMAPRATAMA,Tidak mengupload dokumen penawaran,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,BUMI PERSADA ENGINEERING CONSULTANTS. PT,Tidak mengupload dokumen penawaran,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PT.CIDIACH KARYA NUSANTARA,Tidak Menghadiri Pembuktian Kualifikasi,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PT. HILMY ANUGERAH,Tidak dapat Membuktikan pengalaman 4 ( empat ) tahun terakhir baik dilingkungan pemerintah maupun swasta,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,CV. CIPTA BUANA SEJATI,Lulus Tidak Diundang,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,CV. REKA KUSUMA BUANA,Lulus Tidak Diundang,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PT Adhy Duta Prima,Gugur Administrasi,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PT. AURAMA KARYA KONSULTAN,Gugur Administrasi,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Rodenta Konsultan,Tidak Menghadiri Pembuktian Kualifikasi,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PT. MULTI CITRA GRAHA,Lulus Tidak Diundang,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,CV. EXECUTIVE 04 CONSULTANT,Tidak Menghadiri Pembuktian Kualifikasi,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PT WASKITA UTAMA,Jangka waktu berlakunya surat penawaran kurang dari yang disyaratkan sebagaimana tercantum dalam LDP,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,CITRA BANGUN MANDIRI ENGINEERING CONSULTANT,Lulus Tidak Diundang,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,CV KARYA SEJATI,Tidak Menghadiri Pembuktian Kualifikasi,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PT.BIOSFERA WIDHY ENGINEERING,Lulus Tidak Diundang,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ARCI PRATAMA KONSULTAN,Tidak Menghadiri Pembuktian Kualifikasi,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Celebes Sarana Jasa,Tidak Menghadiri Pembuktian Kualifikasi,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ANTUSIAS RAYA,Tidak Menghadiri Pembuktian,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PT. LA'MALLY,Tidak Menghadiri Pembuktian,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PT. BENNATIN SURYA CIPTA,Tidak Menghadiri Pembuktian,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PT. BINTANG INTI REKATAMA,Tidak Menghadiri Pembuktian,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Nadjamurti Perkasa,Tidak Menghadiri Pembuktian,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PT. CIPTA MULTI KREASI,Tidak Menghadiri Pembuktian,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PT. BINTANG TIRTA PRATAMA,Tidak Menghadiri Pembuktian,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PT. BLANTIKA MULTI ENGINEER,Tidak Menghadiri Pembuktian,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PT. MADONA JAYA ABADI,Tidak Menghadiri Pembuktian,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,CV. PRIMA JAYA KONSULTAN,Tidak Menghadiri Pembuktian,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Guteg Harindo,Tidak Menghadiri Pembuktian,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PT. JASA TEHNIK MANDIRI,Tidak Menghadiri Pembuktian,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,PT. GEOMATIK CONSULTANT,Tidak Menghadiri Pembuktian,,0,
4142198,PENGAWASAN TEKNIS PENINGKATAN JALAN MANGKURAWANG - LOA TEBU KEC. TENGGARONG,LPSE KABUPATEN KUTAI KARTANEGARA,cv. kcutai permai,Tidak Menghadiri Pembuktian,,0,
5249198,Pengawasan Pekerjaan Landscape dan Turap RSUD Dayaku Raja Kota Bangun ( Bankeu - Prov ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. MARANNU MARAYA MAINDAN,Pemenang,"79,35",254265000,"79,35"
5249198,Pengawasan Pekerjaan Landscape dan Turap RSUD Dayaku Raja Kota Bangun ( Bankeu - Prov ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,CV.Trikarya Utama,Tidak Menghadiri Pembuktian Kualifikasi,,0,
5249198,Pengawasan Pekerjaan Landscape dan Turap RSUD Dayaku Raja Kota Bangun ( Bankeu - Prov ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,Ri N Ra Artha Karya,Bukan Pemenang,,0,
5249198,Pengawasan Pekerjaan Landscape dan Turap RSUD Dayaku Raja Kota Bangun ( Bankeu - Prov ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,CV. AKASAKA TEKNIKA CONSULTANT,Bukan Pemenang,,0,
5249198,Pengawasan Pekerjaan Landscape dan Turap RSUD Dayaku Raja Kota Bangun ( Bankeu - Prov ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,CV. Sawi Mahakam Consultant,Tidak Memenuhi Persyaratan Evaluasi Kualifikasi,,0,
5249198,Pengawasan Pekerjaan Landscape dan Turap RSUD Dayaku Raja Kota Bangun ( Bankeu - Prov ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,CV. FASADE UTAMA,Tidak Memenuhi Persyaratan Evaluasi Kualifikasi,,0,
5249198,Pengawasan Pekerjaan Landscape dan Turap RSUD Dayaku Raja Kota Bangun ( Bankeu - Prov ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,TEKNIKA KARYA KONSULTAN,Tidak Mengupload Dokumen Penawaran Administrasi dan Teknis,,0,
5249198,Pengawasan Pekerjaan Landscape dan Turap RSUD Dayaku Raja Kota Bangun ( Bankeu - Prov ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ARISTA GEMILANG KONSULINDO,Tidak Menghadiri Pembuktian,,0,
5249198,Pengawasan Pekerjaan Landscape dan Turap RSUD Dayaku Raja Kota Bangun ( Bankeu - Prov ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Arenco Binatama,Tidak Menghadiri Pembuktian,,0,
5249198,Pengawasan Pekerjaan Landscape dan Turap RSUD Dayaku Raja Kota Bangun ( Bankeu - Prov ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. TEKNIKAL GLOBAL KONSULTAN,Tidak Menghadiri Pembuktian,,0,
5249198,Pengawasan Pekerjaan Landscape dan Turap RSUD Dayaku Raja Kota Bangun ( Bankeu - Prov ) Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,Maju Bersama Bangsa,Tidak Menghadiri Pembuktian,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ARCI PRATAMA KONSULTAN,Pemenang,"81,34",346000000,"81,34"
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,JASA PRIBHUNI,Isian Kualifikasi Kurang dari yang disyaratkan,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. TEKNIKAL GLOBAL KONSULTAN,Tidak memiliki bukti pajak bulan Mei 2014,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,CV. VISION ENGINEERING,Isian Kualifikasi Kurang dari yang disyaratkan,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,CV. JEVA UTAMA KONSULINDO,Tidak Upload Penawaran File I (Administrasi dan Teknis) dan File II (Harga),,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,CV. WAHANA CAHAYA KONSULTAN,Isian Kualifikasi Kurang dari yang disyaratkan,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. MARANNU MARAYA MAINDAN,tidak hadir pembuktian,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. JASINDO KONSULT NEC,Isian SBU dalam Isian Kualifikasi Belum Konversi,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. TABAR PRATAMA CONSULTANT,Isian Kualifikasi Kurang dari yang disyaratkan,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Celebes Sarana Jasa,Isian Kualifikasi Kurang dari yang disyaratkan,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. MITRA AGUNG MANUNGGAL,Isian Kualifikasi Kurang dari yang disyaratkan,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,Astakona Dutasarana Dimensi,Tidak Menghadiri Pembuktian,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,Maju Bersama Bangsa,Tidak Menghadiri Pembuktian,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,CV. AUREL PRATAMA KARYA KONSULTAN,Tidak Menghadiri Pembuktian,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,GALLANT,Tidak Menghadiri Pembuktian,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,CV. ANUGRAH KARYA MANDIRI,Tidak Menghadiri Pembuktian,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. BLANTIKA MULTI ENGINEER,Tidak Menghadiri Pembuktian,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. BRAMUDA SINERGY,Tidak Menghadiri Pembuktian,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,CITRA KONSTRUKSI,Tidak Menghadiri Pembuktian,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,CV. MATAHARI KONSULINDO,Tidak Menghadiri Pembuktian,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ARISTA GEMILANG KONSULINDO,Tidak Menghadiri Pembuktian,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Teraga Olahrakayasa,Tidak Menghadiri Pembuktian,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ADHIYASA DESICON,Tidak Menghadiri Pembuktian,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ARSS BARU,Tidak Menghadiri Pembuktian,,0,
5121198,Perencanaan Teknis Rehab Berat Jembatan Marang Kayu 1 Desa Sebuntal Kec. Marang Kayu Seleksi Ulang,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Ganes Engineering Consultant,Tidak Menghadiri Pembuktian,,0,
5106198,Pengawasan Teknis Penanganan Longsoran Jalan Mulawarman Kec. Muara Kaman,LPSE KABUPATEN KUTAI KARTANEGARA,Sarang Teknik Consultant,Pemenang,,390500000,
5106198,Pengawasan Teknis Penanganan Longsoran Jalan Mulawarman Kec. Muara Kaman,LPSE KABUPATEN KUTAI KARTANEGARA,CV. MANUNGGAL JAYA TEKNIK,Bukan Pemenang,,392700000,
5106198,Pengawasan Teknis Penanganan Longsoran Jalan Mulawarman Kec. Muara Kaman,LPSE KABUPATEN KUTAI KARTANEGARA,CV.Trikarya Utama,"GUGUR, Tidak hadir pembuktian kualifikasi",,0,
5106198,Pengawasan Teknis Penanganan Longsoran Jalan Mulawarman Kec. Muara Kaman,LPSE KABUPATEN KUTAI KARTANEGARA,PT. BLANTIKA MULTI ENGINEER,"GUGUR, Tidak hadir pembuktian kualifikasi",,0,
5106198,Pengawasan Teknis Penanganan Longsoran Jalan Mulawarman Kec. Muara Kaman,LPSE KABUPATEN KUTAI KARTANEGARA,PT. TEKNIKAL GLOBAL KONSULTAN,"Tidak diundang, tidak melengkapi tabel isian kualifikasi",,0,
5106198,Pengawasan Teknis Penanganan Longsoran Jalan Mulawarman Kec. Muara Kaman,LPSE KABUPATEN KUTAI KARTANEGARA,PT. MARANNU MARAYA MAINDAN,Bukan Pemenang,,0,
5106198,Pengawasan Teknis Penanganan Longsoran Jalan Mulawarman Kec. Muara Kaman,LPSE KABUPATEN KUTAI KARTANEGARA,TEKNIKA KARYA KONSULTAN,Tidak upload dokumen penawaran,,0,
5106198,Pengawasan Teknis Penanganan Longsoran Jalan Mulawarman Kec. Muara Kaman,LPSE KABUPATEN KUTAI KARTANEGARA,PT. JASINDO KONSULT NEC,"GUGUR, Tidak hadir pembuktian kualifikasi",,0,
5106198,Pengawasan Teknis Penanganan Longsoran Jalan Mulawarman Kec. Muara Kaman,LPSE KABUPATEN KUTAI KARTANEGARA,PT. MEGAPLAN Indoraya Esa,Bukan Pemenang,,0,
5106198,Pengawasan Teknis Penanganan Longsoran Jalan Mulawarman Kec. Muara Kaman,LPSE KABUPATEN KUTAI KARTANEGARA,CV. AUREL PRATAMA KARYA KONSULTAN,Tidak Menghadiri Pembuktian,,0,
5106198,Pengawasan Teknis Penanganan Longsoran Jalan Mulawarman Kec. Muara Kaman,LPSE KABUPATEN KUTAI KARTANEGARA,GALLANT,Tidak Menghadiri Pembuktian,,0,
5106198,Pengawasan Teknis Penanganan Longsoran Jalan Mulawarman Kec. Muara Kaman,LPSE KABUPATEN KUTAI KARTANEGARA,PT. MITRA AGUNG MANUNGGAL,Tidak Menghadiri Pembuktian,,0,
5106198,Pengawasan Teknis Penanganan Longsoran Jalan Mulawarman Kec. Muara Kaman,LPSE KABUPATEN KUTAI KARTANEGARA,CV. MATAHARI KONSULINDO,Tidak Menghadiri Pembuktian,,0,
5106198,Pengawasan Teknis Penanganan Longsoran Jalan Mulawarman Kec. Muara Kaman,LPSE KABUPATEN KUTAI KARTANEGARA,CV. ANUGRAH KARYA MANDIRI,Tidak Menghadiri Pembuktian,,0,
5106198,Pengawasan Teknis Penanganan Longsoran Jalan Mulawarman Kec. Muara Kaman,LPSE KABUPATEN KUTAI KARTANEGARA,cv. anggana anugerah,Tidak Menghadiri Pembuktian,,0,
5106198,Pengawasan Teknis Penanganan Longsoran Jalan Mulawarman Kec. Muara Kaman,LPSE KABUPATEN KUTAI KARTANEGARA,JASA PRIBHUNI,Tidak Menghadiri Pembuktian,,0,
5106198,Pengawasan Teknis Penanganan Longsoran Jalan Mulawarman Kec. Muara Kaman,LPSE KABUPATEN KUTAI KARTANEGARA,CV. Inti Citra Pelangi,Tidak Menghadiri Pembuktian,,0,
5106198,Pengawasan Teknis Penanganan Longsoran Jalan Mulawarman Kec. Muara Kaman,LPSE KABUPATEN KUTAI KARTANEGARA,CV. Profit Konsultan,Tidak Menghadiri Pembuktian,,0,
5106198,Pengawasan Teknis Penanganan Longsoran Jalan Mulawarman Kec. Muara Kaman,LPSE KABUPATEN KUTAI KARTANEGARA,Maju Bersama Bangsa,Tidak Menghadiri Pembuktian,,0,
5106198,Pengawasan Teknis Penanganan Longsoran Jalan Mulawarman Kec. Muara Kaman,LPSE KABUPATEN KUTAI KARTANEGARA,CV. WAHANA CAHAYA KONSULTAN,Tidak Menghadiri Pembuktian,,0,
4872198,Perencanaan Teknis Perbaikan 5 Buah Jembatan Kelompok Tani Desa Sungai Lunuk Menuju Desa Muara Antan,LPSE KABUPATEN KUTAI KARTANEGARA,PT.MARATAMA CIPTA MANDIRI,Bukan Pemenang,"78,34",756541000,"78,34"
4872198,Perencanaan Teknis Perbaikan 5 Buah Jembatan Kelompok Tani Desa Sungai Lunuk Menuju Desa Muara Antan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. AURAMA KARYA KONSULTAN,Bukan Pemenang,"76,84",803825000,"76,84"
4872198,Perencanaan Teknis Perbaikan 5 Buah Jembatan Kelompok Tani Desa Sungai Lunuk Menuju Desa Muara Antan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. HEGAR DAYA,Bukan Pemenang,"74,79",807878000,"74,79"
4872198,Perencanaan Teknis Perbaikan 5 Buah Jembatan Kelompok Tani Desa Sungai Lunuk Menuju Desa Muara Antan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ARCI PRATAMA KONSULTAN,Pemenang,"79,37",864050000,"79,37"
4872198,Perencanaan Teknis Perbaikan 5 Buah Jembatan Kelompok Tani Desa Sungai Lunuk Menuju Desa Muara Antan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Karya Utama Citramandiri,tidak hadir pembuktian kualifikasi,,0,
4872198,Perencanaan Teknis Perbaikan 5 Buah Jembatan Kelompok Tani Desa Sungai Lunuk Menuju Desa Muara Antan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. INTIMULYA MULTIKENCANA,tidak hadir pembuktian kualifikasi,,0,
4872198,Perencanaan Teknis Perbaikan 5 Buah Jembatan Kelompok Tani Desa Sungai Lunuk Menuju Desa Muara Antan,LPSE KABUPATEN KUTAI KARTANEGARA,CV. VISION ENGINEERING,Lulus/Tidak diundang,,0,
4872198,Perencanaan Teknis Perbaikan 5 Buah Jembatan Kelompok Tani Desa Sungai Lunuk Menuju Desa Muara Antan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ARISTA CIPTA,tidak hadir pembuktian kualifikasi,,0,
4872198,Perencanaan Teknis Perbaikan 5 Buah Jembatan Kelompok Tani Desa Sungai Lunuk Menuju Desa Muara Antan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. TEKNIKAL GLOBAL KONSULTAN,tidak hadir pembuktian kualifikasi,,0,
4872198,Perencanaan Teknis Perbaikan 5 Buah Jembatan Kelompok Tani Desa Sungai Lunuk Menuju Desa Muara Antan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ABDI SATRIA BHUMI,Lulus/Tidak diundang,,0,
4872198,Perencanaan Teknis Perbaikan 5 Buah Jembatan Kelompok Tani Desa Sungai Lunuk Menuju Desa Muara Antan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. JASINDO KONSULT NEC,Lulus/Tidak diundang,,0,
4872198,Perencanaan Teknis Perbaikan 5 Buah Jembatan Kelompok Tani Desa Sungai Lunuk Menuju Desa Muara Antan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ADHIYASA DESICON,"Tidak upload dokumen penawaran Administrasi, Teknis dan Harga",,0,
4872198,Perencanaan Teknis Perbaikan 5 Buah Jembatan Kelompok Tani Desa Sungai Lunuk Menuju Desa Muara Antan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. ARSS BARU,"Tidak upload dokumen penawaran Administrasi, Teknis dan Harga",,0,
4872198,Perencanaan Teknis Perbaikan 5 Buah Jembatan Kelompok Tani Desa Sungai Lunuk Menuju Desa Muara Antan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Ganes Engineering Consultant,"Tidak upload dokumen penawaran Administrasi, Teknis dan Harga",,0,
4872198,Perencanaan Teknis Perbaikan 5 Buah Jembatan Kelompok Tani Desa Sungai Lunuk Menuju Desa Muara Antan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. MITRA AGUNG MANUNGGAL,tidak hadir pembuktian kualifikasi,,0,
4872198,Perencanaan Teknis Perbaikan 5 Buah Jembatan Kelompok Tani Desa Sungai Lunuk Menuju Desa Muara Antan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. SIGMA EKSPRESI,Tidak Lulus/tidak di undang,,0,
4872198,Perencanaan Teknis Perbaikan 5 Buah Jembatan Kelompok Tani Desa Sungai Lunuk Menuju Desa Muara Antan,LPSE KABUPATEN KUTAI KARTANEGARA,CV. FASADE UTAMA,Lulus/Tidak diundang,,0,
4872198,Perencanaan Teknis Perbaikan 5 Buah Jembatan Kelompok Tani Desa Sungai Lunuk Menuju Desa Muara Antan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. Arenco Binatama,Tidak Lulus/tidak di undang,,0,
4872198,Perencanaan Teknis Perbaikan 5 Buah Jembatan Kelompok Tani Desa Sungai Lunuk Menuju Desa Muara Antan,LPSE KABUPATEN KUTAI KARTANEGARA,PT. BINA INDEX CONSULT,Lulus/Tidak diundang,,0,
